,종목 코드,상승 확률,하락 확률,변동 없는 확률,상승 확률 높은 순위
2299,166090,0.47580645161290325,0.47580645161290325,0.04838709677419355,665.5
336,032350,0.47580645161290325,0.4637096774193548,0.06048387096774194,665.5
2113,089010,0.47580645161290325,0.4637096774193548,0.06048387096774194,665.5
106,004255,0.47580645161290325,0.38306451612903225,0.14112903225806453,665.5
113,101060,0.47580645161290325,0.4435483870967742,0.08064516129032258,665.5
117,001770,0.47580645161290325,0.4596774193548387,0.06451612903225806,665.5
331,013570,0.47580645161290325,0.4879032258064516,0.036290322580645164,665.5
251,014160,0.47580645161290325,0.4717741935483871,0.05241935483870968,665.5
2300,136480,0.47580645161290325,0.45161290322580644,0.07258064516129033,665.5
287,023450,0.47580645161290325,0.4112903225806452,0.11290322580645161,665.5
2302,149980,0.47580645161290325,0.4838709677419355,0.04032258064516129,665.5
2352,054920,0.47580645161290325,0.4596774193548387,0.06451612903225806,665.5
2351,086960,0.47580645161290325,0.47580645161290325,0.04838709677419355,665.5
135,096770,0.47580645161290325,0.4475806451612903,0.07661290322580645,665.5
490,33637L,0.47580645161290325,0.4798387096774194,0.04435483870967742,665.5
562,009970,0.47580645161290325,0.4838709677419355,0.04032258064516129,665.5
505,031440,0.47580645161290325,0.43951612903225806,0.0846774193548387,665.5
2328,023760,0.47580645161290325,0.45161290322580644,0.07258064516129033,665.5
512,002700,0.47580645161290325,0.45161290322580644,0.07258064516129033,665.5
201,013700,0.47580645161290325,0.4879032258064516,0.036290322580645164,665.5
2186,089030,0.47580645161290325,0.49193548387096775,0.03225806451612903,665.5
172,002140,0.47580645161290325,0.5,0.024193548387096774,665.5
386,001270,0.47580645161290325,0.35080645161290325,0.17338709677419356,665.5
530,090435,0.47580645161290325,0.4838709677419355,0.04032258064516129,665.5
667,071320,0.47580645161290325,0.4717741935483871,0.05241935483870968,665.5
2217,214450,0.47580645161290325,0.4717741935483871,0.05241935483870968,665.5
525,008700,0.47580645161290325,0.5,0.024193548387096774,665.5
2223,047310,0.47580645161290325,0.49193548387096775,0.03225806451612903,665.5
2396,024060,0.47580645161290325,0.4959677419354839,0.028225806451612902,665.5
17,012030,0.47580645161290325,0.45564516129032256,0.06854838709677419,665.5
660,002600,0.47580645161290325,0.4153225806451613,0.10887096774193548,665.5
23,001530,0.47580645161290325,0.4798387096774194,0.04435483870967742,665.5
2099,272110,0.47580645161290325,0.4717741935483871,0.05241935483870968,665.5
665,013890,0.47580645161290325,0.4717741935483871,0.05241935483870968,665.5
788,010100,0.4717741935483871,0.4717741935483871,0.056451612903225805,756.5
1425,122690,0.4717741935483871,0.5080645161290323,0.020161290322580645,756.5
907,000540,0.4717741935483871,0.5080645161290323,0.020161290322580645,756.5
1161,067990,0.4717741935483871,0.4838709677419355,0.04435483870967742,756.5
787,007280,0.4717741935483871,0.46774193548387094,0.06048387096774194,756.5
2350,079170,0.4717741935483871,0.4838709677419355,0.04435483870967742,756.5
1414,100660,0.4717741935483871,0.5120967741935484,0.016129032258064516,756.5
1266,093520,0.4717741935483871,0.5,0.028225806451612902,756.5
1412,006730,0.4717741935483871,0.5,0.028225806451612902,756.5
1911,088390,0.4717741935483871,0.47580645161290325,0.05241935483870968,756.5
584,095720,0.4717741935483871,0.4879032258064516,0.04032258064516129,756.5
1176,094170,0.4717741935483871,0.49193548387096775,0.036290322580645164,756.5
132,326030,0.4717741935483871,0.45564516129032256,0.07258064516129033,756.5
784,024720,0.4717741935483871,0.47580645161290325,0.05241935483870968,756.5
913,265520,0.4717741935483871,0.49193548387096775,0.036290322580645164,756.5
1823,037400,0.4717741935483871,0.4959677419354839,0.03225806451612903,756.5
1792,049480,0.4717741935483871,0.4879032258064516,0.04032258064516129,756.5
776,006200,0.4717741935483871,0.4717741935483871,0.056451612903225805,756.5
1436,037350,0.4717741935483871,0.4314516129032258,0.0967741935483871,756.5
2195,105550,0.4717741935483871,0.4959677419354839,0.03225806451612903,756.5
401,001470,0.4717741935483871,0.5120967741935484,0.016129032258064516,756.5
2129,049430,0.4717741935483871,0.41935483870967744,0.10887096774193548,756.5
1687,071670,0.4717741935483871,0.47580645161290325,0.05241935483870968,756.5
383,003850,0.4717741935483871,0.4637096774193548,0.06451612903225806,756.5
2253,005670,0.4717741935483871,0.4959677419354839,0.03225806451612903,756.5
902,081660,0.4717741935483871,0.4838709677419355,0.04435483870967742,756.5
488,336370,0.4717741935483871,0.5080645161290323,0.020161290322580645,756.5
115,001380,0.4717741935483871,0.4596774193548387,0.06854838709677419,756.5
1747,058630,0.4717741935483871,0.4879032258064516,0.04032258064516129,756.5
1024,121440,0.4717741935483871,0.4838709677419355,0.04435483870967742,756.5
2334,037230,0.4717741935483871,0.5040322580645161,0.024193548387096774,756.5
1347,064480,0.4717741935483871,0.4879032258064516,0.04032258064516129,756.5
1840,012620,0.4717741935483871,0.4032258064516129,0.125,756.5
1353,126340,0.4717741935483871,0.4959677419354839,0.03225806451612903,756.5
1751,179290,0.4717741935483871,0.49193548387096775,0.036290322580645164,756.5
1753,123040,0.4717741935483871,0.4838709677419355,0.04435483870967742,756.5
2331,021650,0.4717741935483871,0.4879032258064516,0.04032258064516129,756.5
1134,005710,0.4717741935483871,0.4596774193548387,0.06854838709677419,756.5
1305,100790,0.4717741935483871,0.46774193548387094,0.06048387096774194,756.5
163,267290,0.4717741935483871,0.4274193548387097,0.10080645161290322,756.5
8,079160,0.4717741935483871,0.4959677419354839,0.03225806451612903,756.5
155,024070,0.4717741935483871,0.46774193548387094,0.06048387096774194,756.5
1300,279600,0.4717741935483871,0.4475806451612903,0.08064516129032258,756.5
547,023960,0.4717741935483871,0.45564516129032256,0.07258064516129033,756.5
210,025860,0.4717741935483871,0.4637096774193548,0.06451612903225806,756.5
1044,035460,0.4717741935483871,0.46774193548387094,0.06048387096774194,756.5
1713,205100,0.4717741935483871,0.5120967741935484,0.016129032258064516,756.5
317,000150,0.4717741935483871,0.5,0.028225806451612902,756.5
560,014440,0.4717741935483871,0.4596774193548387,0.06854838709677419,756.5
889,010690,0.4717741935483871,0.5,0.028225806451612902,756.5
561,111770,0.4717741935483871,0.4838709677419355,0.04435483870967742,756.5
1282,140410,0.4717741935483871,0.5,0.028225806451612902,756.5
1123,027830,0.4717741935483871,0.4798387096774194,0.04838709677419355,756.5
1774,039830,0.4717741935483871,0.47580645161290325,0.05241935483870968,756.5
397,008040,0.4717741935483871,0.4637096774193548,0.06451612903225806,756.5
1842,008370,0.4717741935483871,0.4959677419354839,0.03225806451612903,756.5
2313,039340,0.4717741935483871,0.46774193548387094,0.06048387096774194,756.5
2189,200230,0.4717741935483871,0.4959677419354839,0.03225806451612903,756.5
465,004980,0.4717741935483871,0.4879032258064516,0.04032258064516129,756.5
1071,085910,0.4717741935483871,0.46774193548387094,0.06048387096774194,756.5
451,007540,0.4717741935483871,0.46774193548387094,0.06048387096774194,756.5
707,021240,0.4717741935483871,0.5120967741935484,0.016129032258064516,756.5
2390,065510,0.4717741935483871,0.43951612903225806,0.08870967741935484,756.5
1514,138070,0.4717741935483871,0.46774193548387094,0.06048387096774194,756.5
1181,005290,0.4717741935483871,0.5,0.028225806451612902,756.5
641,226320,0.4717741935483871,0.4838709677419355,0.04435483870967742,756.5
966,053290,0.4717741935483871,0.46774193548387094,0.06048387096774194,756.5
65,001940,0.4717741935483871,0.4153225806451613,0.11290322580645161,756.5
706,138490,0.4717741935483871,0.4637096774193548,0.06451612903225806,756.5
1220,232680,0.4717741935483871,0.4596774193548387,0.06854838709677419,756.5
1216,131180,0.4717741935483871,0.43951612903225806,0.08870967741935484,756.5
365,008420,0.4717741935483871,0.5080645161290323,0.020161290322580645,756.5
2280,043370,0.4717741935483871,0.4798387096774194,0.04838709677419355,756.5
1187,060570,0.4717741935483871,0.4959677419354839,0.03225806451612903,756.5
1970,175140,0.4717741935483871,0.4717741935483871,0.056451612903225805,756.5
78,051900,0.4717741935483871,0.5161290322580645,0.012096774193548387,756.5
1133,048910,0.4717741935483871,0.4959677419354839,0.03225806451612903,756.5
1219,042510,0.4717741935483871,0.5040322580645161,0.024193548387096774,756.5
1075,153460,0.4717741935483871,0.4717741935483871,0.056451612903225805,756.5
351,204320,0.4717741935483871,0.5040322580645161,0.024193548387096774,756.5
408,032830,0.4717741935483871,0.4959677419354839,0.03225806451612903,756.5
35,114090,0.4717741935483871,0.4637096774193548,0.06451612903225806,756.5
1340,226340,0.4717741935483871,0.4717741935483871,0.056451612903225805,756.5
57,009070,0.4717741935483871,0.4798387096774194,0.04838709677419355,756.5
2389,200670,0.4717741935483871,0.47580645161290325,0.05241935483870968,756.5
1462,108860,0.4717741935483871,0.47580645161290325,0.05241935483870968,756.5
257,000430,0.4717741935483871,0.4959677419354839,0.03225806451612903,756.5
2212,084730,0.4717741935483871,0.49193548387096775,0.036290322580645164,756.5
1052,091970,0.4717741935483871,0.4959677419354839,0.03225806451612903,756.5
645,194370,0.4717741935483871,0.4717741935483871,0.056451612903225805,756.5
1178,109860,0.4717741935483871,0.3024193548387097,0.22580645161290322,756.5
1663,058610,0.4717741935483871,0.46774193548387094,0.06048387096774194,756.5
312,014825,0.4717741935483871,0.43951612903225806,0.08870967741935484,756.5
1201,092070,0.4717741935483871,0.47580645161290325,0.05241935483870968,756.5
379,035150,0.4717741935483871,0.4959677419354839,0.03225806451612903,756.5
1661,288620,0.4717741935483871,0.5,0.028225806451612902,756.5
1465,091990,0.4717741935483871,0.5,0.028225806451612902,756.5
381,007210,0.4717741935483871,0.4798387096774194,0.04838709677419355,756.5
1940,294090,0.47058823529411764,0.5042016806722689,0.025210084033613446,806.0
734,363280,0.4698275862068966,0.4956896551724138,0.034482758620689655,807.0
1298,006920,0.46774193548387094,0.4959677419354839,0.036290322580645164,856.5
2288,087600,0.46774193548387094,0.4879032258064516,0.04435483870967742,856.5
1165,075970,0.46774193548387094,0.49193548387096775,0.04032258064516129,856.5
1156,263600,0.46774193548387094,0.5120967741935484,0.020161290322580645,856.5
1155,090410,0.46774193548387094,0.4475806451612903,0.0846774193548387,856.5
322,034020,0.46774193548387094,0.4798387096774194,0.05241935483870968,856.5
427,002170,0.46774193548387094,0.4637096774193548,0.06854838709677419,856.5
1328,043150,0.46774193548387094,0.4879032258064516,0.04435483870967742,856.5
2226,038950,0.46774193548387094,0.45564516129032256,0.07661290322580645,856.5
861,004310,0.46774193548387094,0.4838709677419355,0.04838709677419355,856.5
1887,056090,0.46774193548387094,0.49193548387096775,0.04032258064516129,856.5
288,004140,0.46774193548387094,0.49193548387096775,0.04032258064516129,856.5
524,112610,0.46774193548387094,0.4798387096774194,0.05241935483870968,856.5
972,218410,0.46774193548387094,0.5120967741935484,0.020161290322580645,856.5
1813,079000,0.46774193548387094,0.4717741935483871,0.06048387096774194,856.5
2230,140860,0.46774193548387094,0.4959677419354839,0.036290322580645164,856.5
1206,113810,0.46774193548387094,0.5040322580645161,0.028225806451612902,856.5
1967,189300,0.46774193548387094,0.4838709677419355,0.04838709677419355,856.5
1795,226950,0.46774193548387094,0.5080645161290323,0.024193548387096774,856.5
254,042660,0.46774193548387094,0.4879032258064516,0.04435483870967742,856.5
1962,119610,0.46774193548387094,0.43951612903225806,0.09274193548387097,856.5
471,004365,0.46774193548387094,0.4274193548387097,0.10483870967741936,856.5
400,006090,0.46774193548387094,0.4112903225806452,0.12096774193548387,856.5
481,067830,0.46774193548387094,0.45161290322580644,0.08064516129032258,856.5
1129,045390,0.46774193548387094,0.4637096774193548,0.06854838709677419,856.5
1802,232140,0.46774193548387094,0.4879032258064516,0.04435483870967742,856.5
1807,066430,0.46774193548387094,0.4717741935483871,0.06048387096774194,856.5
453,007860,0.46774193548387094,0.5161290322580645,0.016129032258064516,856.5
1258,305090,0.46774193548387094,0.4959677419354839,0.036290322580645164,856.5
1808,193250,0.46774193548387094,0.4879032258064516,0.04435483870967742,856.5
911,060310,0.46774193548387094,0.4879032258064516,0.04435483870967742,856.5
2276,319660,0.46774193548387094,0.4879032258064516,0.04435483870967742,856.5
1260,147760,0.46774193548387094,0.5080645161290323,0.024193548387096774,856.5
1837,014190,0.46774193548387094,0.4959677419354839,0.036290322580645164,856.5
2265,053160,0.46774193548387094,0.5,0.03225806451612903,856.5
2308,221840,0.46774193548387094,0.49193548387096775,0.04032258064516129,856.5
1211,033130,0.46774193548387094,0.5,0.03225806451612903,856.5
1784,039200,0.46774193548387094,0.5080645161290323,0.024193548387096774,856.5
2278,002230,0.46774193548387094,0.4879032258064516,0.04435483870967742,856.5
297,028100,0.46774193548387094,0.4637096774193548,0.06854838709677419,856.5
2205,131290,0.46774193548387094,0.4879032258064516,0.04435483870967742,856.5
1941,088290,0.46774193548387094,0.47580645161290325,0.056451612903225805,856.5
446,001820,0.46774193548387094,0.46774193548387094,0.06451612903225806,856.5
395,005180,0.46774193548387094,0.4717741935483871,0.06048387096774194,856.5
1772,045060,0.46774193548387094,0.4596774193548387,0.07258064516129033,856.5
965,160550,0.46774193548387094,0.49193548387096775,0.04032258064516129,856.5
500,005390,0.46774193548387094,0.4959677419354839,0.036290322580645164,856.5
1245,060240,0.46774193548387094,0.5,0.03225806451612903,856.5
308,018500,0.46774193548387094,0.4596774193548387,0.07258064516129033,856.5
2141,029960,0.46774193548387094,0.47580645161290325,0.056451612903225805,856.5
688,029460,0.46774193548387094,0.4798387096774194,0.05241935483870968,856.5
147,005610,0.46774193548387094,0.4798387096774194,0.05241935483870968,856.5
1865,313760,0.46774193548387094,0.4717741935483871,0.06048387096774194,856.5
1046,187790,0.46774193548387094,0.4435483870967742,0.08870967741935484,856.5
691,007810,0.46774193548387094,0.4838709677419355,0.04838709677419355,856.5
1405,089980,0.46774193548387094,0.5161290322580645,0.016129032258064516,856.5
656,001550,0.46774193548387094,0.4717741935483871,0.06048387096774194,856.5
807,009180,0.46774193548387094,0.5080645161290323,0.024193548387096774,856.5
806,010420,0.46774193548387094,0.46774193548387094,0.06451612903225806,856.5
1413,079650,0.46774193548387094,0.4637096774193548,0.06854838709677419,856.5
1076,007390,0.46774193548387094,0.4879032258064516,0.04435483870967742,856.5
1587,175250,0.46774193548387094,0.5,0.03225806451612903,856.5
2075,016920,0.46774193548387094,0.4798387096774194,0.05241935483870968,856.5
1844,101160,0.46774193548387094,0.4596774193548387,0.07258064516129033,856.5
789,047810,0.46774193548387094,0.4798387096774194,0.05241935483870968,856.5
